GEOID,year,total_small_business_loan_dollars
51177020203,2019,2821000
51177020204,2019,4295000
51177020206,2019,3026374.19354762
51177020207,2019,397625.806452382
51177020304,2019,7503000
51177020305,2019,2559000
51177020307,2019,1180000
51177020308,2019,534000
51177020309,2019,1004148.76033019
51177020311,2019,3545988.68417724
51177020312,2019,3435801.65289153
51177020313,2019,1021454.54545286
51177020314,2019,928595.041325423
51177020315,2019,798831.775700188
51177020316,2019,2620168.22429981
51177020403,2019,1637792.85350149
51177020404,2019,994785.905931252
51177020405,2019,531654.979324007
51177020406,2019,1162218.46232127
51177020407,2019,1319820.67834848
51177020408,2019,350964.499919854
51179010103,2019,2739000
51179010105,2019,1262356.16438358
51179010106,2019,2122000
51179010107,2019,459365.0252075
51179010108,2019,1607000
51179010201,2019,2792669.61500662
51179010202,2019,1765264.92842761
51179010205,2019,1724000
51179010206,2019,4353000
51179010210,2019,2250000
51179010211,2019,1025390.8045977
51179010212,2019,4665000
51179010213,2019,373000
51179010214,2019,1042000
51179010215,2019,448643.67816092
51179010216,2019,1794574.71264368
51179010217,2019,4226855.07248679
51179010218,2019,5101376.81157223
51179010219,2019,728768.115940973
51179010301,2019,1477016.49147295
51179010304,2019,4285000
51179010305,2019,6352000
51179010306,2019,1876058.82352272
51179010307,2019,5343925.13369835
51179010308,2019,3411016.04277893
51179010403,2019,397000
51179010404,2019,2176000
51179010405,2019,1010000
51179010406,2019,6931000
51179010502,2019,3606000
51179010503,2019,659585.03855475
51179010504,2019,266998.440338643
51181860100,2019,378000
51181860200,2019,709000
51183870100,2019,3745000
51183870201,2019,359000
51183870202,2019,
51183870300,2019,1222000
51183870400,2019,895000
51185020100,2019,353131.313131321
51185020200,2019,4347868.68686868
51185020301,2019,1015233.64485981
51185020302,2019,1114766.35514019
51185020400,2019,2638587.08946875
51185020500,2019,503831.963690359
51185020600,2019,4059996.7263979
51185020700,2019,1265882.12367928
51185020800,2019,1255000
51185020900,2019,529873.921593824
51185021000,2019,4614000
51185021101,2019,1989925.96343381
51185021102,2019,2369586.43326039
51187020101,2019,1166626.91541497
51187020102,2019,729320.954854132
51187020200,2019,4339303.03790644
51187020300,2019,1838400.45656244
51187020400,2019,2345336.17034453
51187020500,2019,3804670.04503616
51187020601,2019,1829469.22879772
51187020602,2019,631563.378732103
51187020700,2019,4930497.34018714
51191010101,2019,3917971.59840799
51191010102,2019,2906262.68817665
51191010200,2019,1620705.95093969
51191010301,2019,906379.307344337
51191010302,2019,1207917.15976319
51191010401,2019,1100892.85714298
51191010402,2019,3339000
51191010501,2019,5350000
51191010502,2019,7265000
51191010601,2019,5060000
51191010602,2019,566000
51191010700,2019,831897.742952758
51191010800,2019,254998.816209485
51191010900,2019,1303000
51191011000,2019,1567000
51193010101,2019,385984.962406073
51193010102,2019,544015.037593927
51193010200,2019,1473000
51193010300,2019,1689978.04830928
51193010401,2019,1685229.32908717
51193010402,2019,1737563.45177664
51195930700,2019,612704.663212418
51195930800,2019,652295.336787582
51195930900,2019,1676953.97489539
51195931000,2019,230865.412001507
51195931100,2019,511012.235114744
51195931200,2019,892687.338501291
51195931300,2019,466093.935423446
51195931400,2019,573223.195951991
51195931500,2019,747670.122789199
51195931600,2019,799422.544408978
51195931700,2019,488024.032062113
51197050101,2019,2745418.06020141
51197050102,2019,2222730.80571257
51197050201,2019,1909179.19075144
51197050202,2019,4971820.23803407
51197050301,2019,3031709.60910688
51197050302,2019,233509.610582878
51197050401,2019,516842.520795151
51197050402,2019,1979672.65797995
51199050203,2019,3622190.96818744
51199050205,2019,1487107.75984201
51199050206,2019,779505.519022786
51199050207,2019,187385.723657389
51199050208,2019,69793.1034481555
51199050303,2019,2332133.08397336
51199050304,2019,3115866.91602664
51199050305,2019,4901766.21404267
51199050306,2019,4537587.32314463
51199050401,2019,5811468.44458245
51199050402,2019,1596000
51199050500,2019,262878.956323671
51199050900,2019,736287.862277544
51199051000,2019,4549999.60820393
51199051100,2019,3817584.29173145
51510200102,2019,1202000
51510200104,2019,293000
51510200105,2019,172800
51510200106,2019,618200
51510200108,2019,451500
51510200109,2019,1185187.5
51510200110,2019,2067590.90909091
51510200111,2019,1431409.09090909
51510200201,2019,2957000
51510200202,2019,625000
51510200301,2019,236000
51510200302,2019,535000
51510200304,2019,416968.001750194
51510200305,2019,458400
51510200403,2019,6489175.37686432
51510200404,2019,1212000
51510200406,2019,2488611.16491647
51510200407,2019,811333.333333333
51510200408,2019,3032769.23076923
51510200409,2019,3538230.76923077
51510200500,2019,278000
51510200600,2019,5499579.32552091
51510200701,2019,3862132.34248585
51510200703,2019,1113000
51510200704,2019,5872402.06468761
51510200705,2019,3145387.5093247
51510200801,2019,1188000
51510200802,2019,1915000
51510200900,2019,2980000
51510201000,2019,890000
51510201100,2019,1229000
51510201202,2019,2118000
51510201204,2019,2125000
51510201205,2019,415636.363636364
51510201206,2019,1870363.63636364
51510201300,2019,4023723.02056233
51510201400,2019,4996000
51510201500,2019,1067000
51510201601,2019,2276618.18181818
51510201602,2019,1241101.24917513
51510201802,2019,8421436.59479162
51510201803,2019,3857785.7142926
51510201804,2019,5169459.36820703
51510201805,2019,7715571.42858521
51510201900,2019,32982563.4052084
51510202001,2019,6919000
51510202002,2019,607000
51510980000,2019,968741.037359515
51520020100,2019,2585869.23688669
51520020201,2019,2162972.47706422
51520020202,2019,1842868.79277705
51520020300,2019,1319000
51520020400,2019,3620162.00788229
51530930601,2019,516478.098186083
51530930602,2019,315148.394713366
51540000201,2019,1199275.86206897
51540000202,2019,929724.137931035
51540000302,2019,8775918.25538008
51540000401,2019,1018824.54209069
51540000402,2019,2861401.57480315
51540000501,2019,286000
51540000502,2019,1354912.76386294
51540000600,2019,365861.579711265
51540000700,2019,2419851.15719338
51540000800,2019,1810969.94914573
51540000900,2019,1293121.53511819
51540001000,2019,18039411.7647059
51550020001,2019,2119476.27895087
51550020002,2019,712000
51550020003,2019,728956.573278832
51550020100,2019,1270327.27272727
51550020200,2019,1494400
51550020300,2019,1847000
51550020400,2019,871877.029697786
51550020500,2019,6386122.97030221
51550020600,2019,1138000
51550020700,2019,4237000
51550020804,2019,6174520.5479452
51550020805,2019,22394556.2021846
51550020808,2019,162272.727272727
51550020809,2019,10610970.8737865
51550020810,2019,1250526.31578947
51550020811,2019,1389473.68421053
51550020812,2019,652882.959199384
51550020813,2019,709844.754872838
51550020814,2019,1232272.28592778
51550020903,2019,4689000
51550020905,2019,2161000
51550020907,2019,748343.434343435
51550020908,2019,880404.040404041
51550020909,2019,1056484.84848485
51550020910,2019,1584727.27272727
51550020911,2019,4490848.23322208
51550020912,2019,3677095.21866833
51550021004,2019,5272000
51550021005,2019,2605020.2020202
51550021009,2019,1697660
51550021010,2019,3353000
51550021011,2019,952000
51550021012,2019,1145036.14457831
51550021013,2019,3168340
51550021014,2019,1985749.38325109
51550021015,2019,615056.179775972
51550021016,2019,1309194.43697294
51550021101,2019,1534963.85542169
51550021103,2019,2516220
51550021104,2019,3474780
51550021200,2019,2160000
51550021301,2019,2424588.65248227
51550021303,2019,277184.397163121
51550021304,2019,749640.631384669
51550021305,2019,592515.396984126
51550021306,2019,423070.921985816
51550021401,2019,636000
51550021402,2019,1037000
51550021403,2019,2019102.30485958
51550021405,2019,3150451.12781955
51550021406,2019,2940421.05263158
51550021407,2019,7876127.81954887
51550021503,2019,451134.328357985
51550021504,2019,1125590.27777934
51550021505,2019,1821409.72222066
51550021506,2019,415751.243780888
51550021507,2019,911114.427861128
51550021602,2019,3811000
51550021603,2019,773228.813559322
51550021604,2019,974940.677966102
51550021605,2019,2218830.50847458
51570830100,2019,4584360
51570830200,2019,2345171.82131479
51570830300,2019,768990.075496284
51570830400,2019,859588.220016082
51570830500,2019,2360640
51580060100,2019,1668000
51580060200,2019,1519000
51590000100,2019,1171043.36074561
51590000200,2019,5543211.08754144
51590000300,2019,589600
51590000400,2019,162830.564219527
51590000500,2019,7615000
51590000600,2019,1608000
51590000700,2019,2652000
51590000800,2019,6233694.02650148
51590000900,2019,258270.397987412
51590001000,2019,86000
51590001100,2019,804000
51590001200,2019,160292.860082845
51590001301,2019,318476.717055547
51590001302,2019,1458870.9179373
51590001400,2019,693945.126424765
51590980100,2019,59000.6975190082
51595890100,2019,547000
51595890200,2019,3450000
51600300100,2019,7474204.15830292
51600300200,2019,19195258.6811413
51600300300,2019,12001647.0588238
51600300400,2019,6928545.45454545
51600300500,2019,13441190.8127354
51610500100,2019,8484864.25406142
51610500200,2019,9822065.0494694
51610500300,2019,5374637.82997092
51620090100,2019,3217506.4415426
51620090200,2019,157000
51630000100,2019,13587000.0083565
51630000201,2019,3907944.7121352
51630000202,2019,5330069.38795641
51630000301,2019,7999.99164346667
51630000302,2019,2953796.2962963
51630000400,2019,4730387.12519274
51630000500,2019,10690383.2713175
51640070101,2019,2008020.67499789
51640070102,2019,677014.885413255
51650010103,2019,335768.000000007
51650010104,2019,98000
51650010200,2019,17511.7863148836
51650010304,2019,5336235.54731622
51650010306,2019,215693.848879116
51650010307,2019,542721.674653647
51650010309,2019,959000
51650010310,2019,2142000
51650010311,2019,915000
51650010312,2019,251000
51650010314,2019,2755794.364806
51650010315,2019,2338508.47457825
51650010316,2019,1719491.52542175
51650010400,2019,527929.430406374
51650010502,2019,776277.777777788
51650010503,2019,6171266.2107685
51650010504,2019,5019070.42253757
51650010601,2019,2819763.11641786
51650010602,2019,203959.105804354
51650010701,2019,211000
51650010702,2019,159000
51650010703,2019,199000
51650010800,2019,1095000
51650010900,2019,606000
51650011001,2019,878600
51650011002,2019,432933.333333333
51650011100,2019,53941.4347386758
51650011200,2019,97058.5652613242
51650011300,2019,1454000
51650011400,2019,60000
51650011500,2019,332000
51650011600,2019,616000
51650011800,2019,204000
51650011900,2019,2022364.62595572
51650012000,2019,175634.580000292
51650012100,2019,564698.66666666
51660000101,2019,1538147.05882353
51660000102,2019,3103852.94117647
51660000203,2019,3546497.11638277
51660000204,2019,3090000
51660000205,2019,6066000
51660000206,2019,33000
51660000207,2019,340502.883617227
51660000301,2019,4432809.35818298
51660000302,2019,9804193.34217226
51660000401,2019,2244284.22652733
51660000402,2019,11404000
51670820100,2019,150000
51670820300,2019,3225563.27342478
51670820400,2019,694503.115024688
51670820500,2019,584891.75257732
51670820600,2019,644160.816738013
51670820700,2019,28903.9272651482
51670980100,2019,74104.3914177889
51678930501,2019,2998615.79178165
51678980000,2019,780821.950313387
51680000100,2019,1662000
51680000201,2019,8267827.53874705
51680000203,2019,13118.24995985
51680000204,2019,1625176.99115044
51680000205,2019,2455823.00884956
51680000300,2019,2968795.18072289
51680000400,2019,362472.639928509
51680000500,2019,6044000
51680000600,2019,571000
51680000700,2019,2558000
51680000801,2019,2119204.81927711
51680000802,2019,1279881.75004015
51680000901,2019,3167414.63414892
51680000902,2019,1470585.36585108
51680001000,2019,402000
51680001100,2019,565000
51680001400,2019,3518000
51680001601,2019,1416719.81499525
51680001602,2019,1258786.48912002
51680001603,2019,477474.465116242
51680001700,2019,3467019.23076849
51680001800,2019,4865023.0408751
51680001900,2019,1512000
51683910100,2019,6283919.58121092
51683910201,2019,9454236.55913979
51683910202,2019,4749555.55555555
51683910301,2019,9491736.36363633
51683910302,2019,2551428.57142857
51683910401,2019,1881000
51683910402,2019,4827478.09600534
51685920100,2019,1380241.75824176
51685920201,2019,4866088.01198798
51685920202,2019,7142259.81739363
51690000100,2019,770000
51690000200,2019,4366820.51185162
51690000300,2019,3506342.27884606
51690000400,2019,1527000
51690000500,2019,1602837.20930233
51700030100,2019,2805000
51700030300,2019,376325.54651229
51700030400,2019,1296000
51700030500,2019,420262.003824121
51700030600,2019,83413.2437075778
51700030800,2019,1369291.46496869
51700030900,2019,2550000
51700031100,2019,640314.117172694
51700031200,2019,533063.293113604
51700031300,2019,498379.178205267
51700031400,2019,2301421.05263158
51700031500,2019,2433739.11978519
51700031602,2019,6176000
51700031603,2019,402223.768416845
51700031604,2019,377226.434012305
51700031701,2019,951493.459239291
51700031702,2019,1515079.36508025
51700031800,2019,755415.12307309
51700031901,2019,805228.31041158
51700031902,2019,795560.050692442
51700032001,2019,801228.896744386
51700032002,2019,509941.557801069
51700032005,2019,2e+05
51700032006,2019,220254.901960748
51700032007,2019,216686.274509813
51700032113,2019,2988699.02912621
51700032114,2019,1184783.78378378
51700032117,2019,1122801.72767642
51700032123,2019,1604027.31406521
51700032124,2019,860049.762459249
51700032126,2019,1586078.74865156
51700032128,2019,22527000
51700032129,2019,1821671.0869593
51700032130,2019,1420778.91521424
51700032131,2019,357894.368814655
51700032132,2019,483827.78856116
51700032133,2019,1467174.26928611
51700032134,2019,1991047.95293611
51700032211,2019,1144477.06422018
51700032212,2019,371058.823529439
51700032223,2019,113882.352941163
51700032225,2019,753000
51700032226,2019,1019163.93442623
51700032227,2019,293333.333333333
51700032228,2019,186666.666666667
51700032300,2019,26302.752293578
51700032400,2019,4103190.28376426
51710000100,2019,443064.621816238
51710000201,2019,419000
51710000202,2019,171000
51710000300,2019,1396621.95121951
51710000400,2019,1662178.80794702
51710000500,2019,228255.936036182
51710000600,2019,134658.536585366
51710000700,2019,180000
51710000800,2019,211000
51710000901,2019,31941.7366946777
51710000902,2019,80211.842617842
51710001100,2019,62178.8079470199
51710001200,2019,907621.02905402
51710001300,2019,153000
51710001400,2019,431431.034482759
51710001500,2019,474792.942388722
51710001600,2019,580952.380952381
51710001700,2019,1502908.60920242
51710002000,2019,1399353.36188524
51710002100,2019,528215.603632
51710002200,2019,511677.419354839
51710002300,2019,251970.839285579
51710002400,2019,1172000
51710002500,2019,901000
51710002600,2019,2851765.95627515
51710002700,2019,5778958.33333333
51710002800,2019,930263.204439275
51710002900,2019,3039993.61497377
51710003000,2019,98000
51710003100,2019,1052000
51710003200,2019,97229.5364219455
51710003300,2019,1006103.32991384
51710003400,2019,318179.847804374
51710003501,2019,8e+05
51710003600,2019,3099493.67088608
51710003700,2019,2912041.66666667
51710003800,2019,645542.056074766
51710004001,2019,624439.024390244
51710004002,2019,2261915.88785047
51710004100,2019,459410.781041971
51710004200,2019,2581263.15789474
51710004300,2019,77914.1735746272
51710004400,2019,168434.331319369
51710004500,2019,121000
51710004600,2019,168071.81941022
51710004700,2019,1199579.67569578
51710004800,2019,3498136.21520935
51710004900,2019,17298292.8775385
51710005000,2019,2425880.23952096
51710005100,2019,815119.760479042
51710005500,2019,791666.666666667
51710005601,2019,695000
51710005602,2019,877266.869116308
51710005701,2019,4301733.33333333
51710005702,2019,2316000
51710005800,2019,478326.180115763
51710005901,2019,2e+05
51710005902,2019,901000
51710005903,2019,4128000
51710006000,2019,619600.379948611
51710006100,2019,8560399.62005139
51710006200,2019,2131168.97300312
51710006400,2019,2951000
51710006501,2019,307788.13503598
51710006502,2019,2558025.09243734
51710006601,2019,234403.712046999
51710006602,2019,108005.690712585
51710006603,2019,507498.552319584
51710006604,2019,694535.883172403
51710006605,2019,494975.609756172
51710006606,2019,785709.653470633
51710006607,2019,157000
51710006800,2019,2491000
51710006901,2019,6633000
51710006902,2019,5519742.31844921
51710007001,2019,2606519.89956174
51710007002,2019,2670000
51710980100,2019,
51710980200,2019,7807000
51710980300,2019,44311.1274351429
51710990000,2019,
51720960100,2019,2937593.09186131
51730810100,2019,6110397.20496871
51730810300,2019,660109.256333083
51730810400,2019,976971.428571439
51730810500,2019,97705.2631578947
51730810600,2019,3000
51730810700,2019,874467.83625731
51730810900,2019,1100000
51730811000,2019,361361.188311776
51730811100,2019,333500
51730811200,2019,2967794.56098821
51730811300,2019,2435933.77918104
51735340100,2019,1763652.73464172
51735340200,2019,1536686.38446015
51735340300,2019,472047.602033338
51740210200,2019,2861486.85121652
51740210300,2019,122513.148783483
51740210400,2019,174000
51740210500,2019,3044000
51740210600,2019,705000
51740210900,2019,4257179.48717949
51740211100,2019,2761000
51740211400,2019,15000
51740211500,2019,3215949.04458599
51740211600,2019,1138206.79956986
51740211700,2019,860000
51740211800,2019,795000
51740211900,2019,583000
51740212000,2019,30000
51740212100,2019,2429000
51740212300,2019,1938131.79567458
51740212400,2019,345000
51740212500,2019,1410225.35211268
51740212600,2019,1350565.89147287
51740212701,2019,4800448.19303417
51740212702,2019,66760.5633802817
51740212801,2019,5183844.15584416
51740212802,2019,2563000
51740212900,2019,971000
51740213001,2019,2971238.1294964
51740213002,2019,1816000
51740213101,2019,3195000
51740213103,2019,1961761.8705036
51740213104,2019,174000
51740213200,2019,234820.512820513
51740980100,2019,9765.89946584068
51750010101,2019,769083.96946564
51750010102,2019,2764340.03157371
51750010201,2019,441498.254248428
51750010202,2019,863638.213617772
51760010201,2019,1623161.17992012
51760010202,2019,2421627.48544562
51760010300,2019,
51760010401,2019,291000
51760010402,2019,2370152.67175573
51760010500,2019,166000
51760010600,2019,847000
51760010700,2019,561000
51760010800,2019,912358.598386345
51760010900,2019,2093649.5114872
51760011000,2019,241000
51760011100,2019,4303000
51760020100,2019,1246179.26370634
51760020200,2019,40000
51760020300,2019,84000
51760020400,2019,1787576.44031494
51760020501,2019,3632363.43304445
51760020502,2019,2557103.79715779
51760020600,2019,1293000
51760020700,2019,257000
51760020800,2019,356000
51760020900,2019,319000
51760021000,2019,415847.598091727
51760021100,2019,2180826.11862328
51760021200,2019,2398016.1508557
51760030100,2019,20956.329482817
51760030200,2019,5491000
51760030501,2019,8572558.65921788
51760030502,2019,21515441.3407821
51760040201,2019,5091404.76190476
51760040202,2019,19836280.3852988
51760040300,2019,1040000
51760040400,2019,3112623.37661955
51760040500,2019,3485376.62338045
51760040600,2019,685000
51760040700,2019,2175000
51760040800,2019,4804032.61501932
51760040900,2019,4680098.21428571
51760041000,2019,802000
51760041100,2019,8297000
51760041200,2019,258000
51760041300,2019,65000
51760041400,2019,752098.21428571
51760041600,2019,1039770.95640927
51760050100,2019,9680958.58677803
51760050200,2019,4758000
51760050300,2019,1028000
51760050400,2019,5476000
51760050500,2019,5812540.02590629
51760050600,2019,3404000
51760060200,2019,1788531.38075314
51760060400,2019,1414000
51760060501,2019,627683.45323741
51760060502,2019,436316.54676259
51760060600,2019,3065000
51760060700,2019,2532364.38027215
51760060800,2019,6249788.35454317
51760060900,2019,2746476.10826675
51760061001,2019,5351108.78661088
51760061002,2019,5765995.45236384
51760070100,2019,6851000
51760070300,2019,1047000
51760070400,2019,3798305.20266191
51760070601,2019,2329280.26584095
51760070602,2019,3471719.73415905
51760070700,2019,3097000
51760070802,2019,1517419.35483871
51760070803,2019,433186.046511628
51760070804,2019,507520.233037862
51760070901,2019,4530977.33937617
51760070902,2019,4191338.84297521
51760071002,2019,1370212.76595751
51760071003,2019,2331884.15626777
51760071004,2019,1632191.38760027
51760071100,2019,1717816.29507196
51770000100,2019,2209055.49725292
51770000300,2019,7140216.51387795
51770000400,2019,1775893.09571258
51770000500,2019,3327000
51770000601,2019,6884987.31433175
51770000602,2019,3471887.96354184
51770000900,2019,2481173.65269461
51770001000,2019,5383222.9022675
51770001100,2019,17492736.2554275
51770001200,2019,10076625.0953471
51770001800,2019,2216594.82758617
51770001900,2019,880000
51770002100,2019,6825671.42857143
51770002200,2019,555076.923076923
51770002301,2019,1306378.61007331
51770002302,2019,2009300.05799709
51770002400,2019,119807.333633865
51770002501,2019,6738251.78127681
51770002502,2019,3590927.83517877
51770002600,2019,492821.379881289
51770002700,2019,1890266.82923555
51770002800,2019,1298435.01440404
51770002900,2019,13510204.2828728
51770003000,2019,4463181.98790521
51770003100,2019,1868258.89321901
51775010100,2019,3397252.02419077
51775010200,2019,4824234.00987293
51775010300,2019,15397203.4383954
51775010501,2019,2833146.27912502
51775010502,2019,1415155.01297416
51790000100,2019,5305000
51790000200,2019,745653.868978082
51790000300,2019,1061981.93846165
51790000401,2019,1721311.06041486
51790000402,2019,1542461.53846154
51790000500,2019,5213057.38591071
51790000600,2019,3826091.13629376
51800065100,2019,4166471.69811321
51800065200,2019,1069964.13055519
51800065301,2019,1693006.38940226
51800065302,2019,1055169.81132075
51800065401,2019,1184020.2020202
51800065402,2019,836979.797979798
51800065500,2019,77000
51800075103,2019,371681.415929204
51800075104,2019,2574626.71346663
51800075105,2019,2814373.28653338
51800075106,2019,468318.584070797
51800075202,2019,234689.555947059
51800075203,2019,1571310.44405294
51800075205,2019,424283.938820579
51800075206,2019,490716.061179421
51800075207,2019,681635.294117647
51800075208,2019,1187364.70588235
51800075301,2019,1378000
51800075302,2019,1506000
51800075401,2019,2903976.07233934
51800075402,2019,2761307.69230711
51800075404,2019,1505000
51800075405,2019,2514380.4312841
51800075406,2019,979999.999998744
51800075407,2019,1463311.87641004
51800075502,2019,5619000
51800075503,2019,211673.294037853
51800075504,2019,423386.503067617
51800075601,2019,233000
51800075602,2019,1045660
51800075701,2019,1862352.10116378
51800075702,2019,1628000
51800075703,2019,1723000
51800075801,2019,653340
51800075802,2019,478000
51800075803,2019,152000
51810040000,2019,82581.1965811966
51810040200,2019,8535418.8034188
51810040403,2019,906000
51810040404,2019,1716018.45217418
51810040405,2019,442018.867926021
51810040406,2019,790981.132073979
51810040600,2019,9264986.60088193
51810040801,2019,1655000
51810040802,2019,473013.399118071
51810041002,2019,7983000
51810041003,2019,2588000
51810041004,2019,1974000
51810041200,2019,2280981.54782582
51810041400,2019,3793945.19945677
51810041600,2019,1514054.80054323
51810041801,2019,871000
51810041803,2019,1357633.33333333
51810041804,2019,1775366.66666667
51810042000,2019,2820000
51810042201,2019,551012.048192771
51810042202,2019,2988000
51810042400,2019,3116987.95180723
51810042600,2019,11060160
51810042801,2019,888000
51810042802,2019,2048840
51810043002,2019,4417769.11674148
51810043004,2019,999483.146067558
51810043005,2019,1082337.44499997
51810043006,2019,6138179.40893247
51810043200,2019,149.507065961123
51810043400,2019,1520000
51810043600,2019,1738000
51810043800,2019,7553864.62218347
51810044004,2019,5281000
51810044005,2019,794434.782608696
51810044006,2019,1489565.2173913
51810044007,2019,4013816.4860921
51810044008,2019,2867127.66054897
51810044201,2019,2684452.48829546
51810044202,2019,2717387.75510204
51810044401,2019,1434598.43719613
51810044402,2019,4284163.26530612
51810044600,2019,8641985.87075057
51810044805,2019,5538000
51810044806,2019,3480846.15384616
51810044807,2019,1800135.13513514
51810044808,2019,1526334.04562113
51810045000,2019,58153.8461538433
51810045200,2019,635100.721424077
51810045405,2019,388000
51810045407,2019,33881219.9150363
51810045408,2019,7022000
51810045412,2019,1565085.71428571
51810045414,2019,701000
51810045415,2019,147000
51810045420,2019,3285000
51810045421,2019,2376806.66284658
51810045422,2019,1338193.33715342
51810045424,2019,2731000
51810045425,2019,1087749.93064503
51810045426,2019,1124250.06935497
51810045427,2019,301000
51810045428,2019,100029.174251634
51810045429,2019,1417643.36295261
51810045430,2019,1319180.08496374
51810045431,2019,2168360.36036036
51810045432,2019,2129639.63963964
51810045433,2019,2891827.44504602
51810045434,2019,2241864.07766882
51810045601,2019,1890666.66666667
51810045603,2019,4673333.33333333
51810045605,2019,1280326.83914719
51810045606,2019,2327673.16085281
51810045801,2019,5506000
51810045803,2019,1351000
51810045805,2019,30000
51810045806,2019,449000
51810045807,2019,70000
51810045808,2019,151000
51810045809,2019,850000
51810045810,2019,138000
51810046002,2019,2149126.75021019
51810046006,2019,519391.793845391
51810046009,2019,7652958.63230935
51810046010,2019,1364985.60181106
51810046011,2019,1132000
51810046013,2019,1349956.63704739
51810046014,2019,1414520.90046695
51810046015,2019,668000
51810046016,2019,876178.460031655
51810046017,2019,135263.157894974
51810046018,2019,378736.842105026
51810046019,2019,1249248.65559281
51810046020,2019,1658359.5505618
51810046204,2019,3557954.44556296
51810046206,2019,2922631.5789472
51810046207,2019,1076368.4210528
51810046211,2019,630266.511408899
51810046212,2019,642636.994269892
51810046213,2019,597516.770324847
51810046214,2019,764000
51810046216,2019,1573000
51810046217,2019,809130.915167671
51810046219,2019,219000
51810046220,2019,1317141.02564103
51810046221,2019,487687.5
51810046222,2019,1362511.94197519
51810046223,2019,532058.823529412
51810046224,2019,121000
51810046225,2019,292000
51810046400,2019,7541487.16011065
51820003100,2019,1402764.51180181
51820003200,2019,8189431.17429652
51820003300,2019,1514691.2135487
51820003400,2019,5155754.15596585
51820003500,2019,2725577.40869037
51830370100,2019,3240838.37912363
51830370200,2019,1156595.00432876
51830370300,2019,2378220.76415092
51840000101,2019,1498585.71428571
51840000102,2019,2812414.28571429
51840000201,2019,10494762.7527828
51840000202,2019,8782583.33333333
51840000301,2019,5064234.05797095
51840000302,2019,8073182.60869571
54001965500,2019,366805.632761857
54001965600,2019,874885.965016766
54001965700,2019,860029.25989673
54001965800,2019,97279.142324648
54003971101,2019,1732676.90175013
54003971103,2019,1014874.3718593
54003971104,2019,2312257.7716167
54003971105,2019,1150190.95477387
54003971203,2019,796215.46961326
54003971204,2019,720784.53038674
54003971205,2019,2259034.74903468
54003971206,2019,2074965.25096532
54003971301,2019,4468979.61214496
54003971302,2019,2931701.08631141
54003971401,2019,894571.428571429
54003971402,2019,1193871.61106827
54003971500,2019,1442703.87037809
54003971600,2019,4590787.77614119
54003971700,2019,3293000
54003971801,2019,685213.450629022
54003971802,2019,1156710.407239
54003971901,2019,2696113.74407663
54003971902,2019,1679886.25592337
54003972001,2019,1240384.6153849
54003972002,2019,1004711.53846077
54003972003,2019,930288.461538986
54003972101,2019,965000
54003972103,2019,897912.186097791
54003972104,2019,1113568.52791878
54003972105,2019,808595.428115407
54005958200,2019,870487.27078819
54005958300,2019,427923.255527599
54005958400,2019,2045000
54005958501,2019,61000
54005958502,2019,833589.473684211
54005958600,2019,34000
54005958700,2019,0
54005958800,2019,427000
54007967900,2019,1771388.69081147
54007968000,2019,518426.023084993
54007968100,2019,696185.286103542
54009031102,2019,1065000
54009031103,2019,2297773.38129579
54009031104,2019,2169226.61870421
54009031200,2019,1315146.875
54009031401,2019,1147753.125
54009031402,2019,488563.630319149
54009031600,2019,331140.921014282
54009031700,2019,139395.44866657
54011000101,2019,199078.138176012
54011000102,2019,1461760.83826434
54011000200,2019,996500.167706226
54011000300,2019,3428000
54011000400,2019,2879000
54011000500,2019,1735000
54011000600,2019,894254.545454546
54011000900,2019,4277052.45901639
54011001000,2019,874624.627421759
54011001100,2019,875633.434557282
54011001200,2019,704946.323541202
54011001300,2019,1776659.55545272
54011001400,2019,443340.444547281
54011001500,2019,438000
54011001600,2019,256000
54011001800,2019,57000
54011001900,2019,327239.161735661
54011002000,2019,1251000
54011002100,2019,1718937.06279449
54011010103,2019,1017915.76731219
54011010104,2019,945668.639053848
54011010202,2019,5281351.59461993
54011010203,2019,1440792.51660578
54011010204,2019,985207.483394216
54011010300,2019,2970421.69411776
54011010401,2019,3106320.51281978
54011010402,2019,1370727.59473038
54011010500,2019,1075323.58377151
54011010600,2019,2543076.92307699
54011010701,2019,1131558.93536122
54011010702,2019,788441.064638783
54011010801,2019,1200245.63671769
54011010802,2019,3517369.74789768
54011010900,2019,5099551.54721433
54013962600,2019,77371.9376391977
54013962700,2019,352628.062360802
54015957900,2019,82284.8722986248
54015958000,2019,143510.41163388
54015958100,2019,52204.7160674954
54017965000,2019,1314763.4197002
54017965100,2019,642236.580299798
54019020101,2019,3338162.70922342
54019020102,2019,2190315.63512472
54019020201,2019,1618432.01515912
54019020202,2019,2250102.59806456
54019020300,2019,791020.389531352
54019020400,2019,835322.452104796
54019020500,2019,2521979.56574991
54019020600,2019,248892.601987769
54019020700,2019,852084.492948974
54019020800,2019,910366.837874261
54019020900,2019,1589510.69456631
54019021000,2019,584245.391959689
54019021100,2019,174564.615705115
54021967701,2019,201027.753076293
54021967800,2019,2905000
54021980000,2019,972.246923707471
54023969400,2019,1107470.61347062
54023969500,2019,2947890.50255421
54023969600,2019,4206638.88397517
54025950101,2019,450025.000000107
54025950102,2019,2230974.99999989
54025950200,2019,171000
